gene_set,pathway_name,stId,species,entities_found,entities_total,entities_ratio,p_value,fdr,reactions_found,reactions_total,reactions_ratio,token,reactome_browser_url
stable,Transport of small molecules,R-HSA-382551,Homo sapiens,2,1000,0.06177033788374822,0.542121128623698,0.542121128623698,2,463,0.02892665250531051,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-382551&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Translation,R-HSA-72766,Homo sapiens,1,450,0.0277966520476867,0.5584740262630197,0.5584740262630197,1,126,0.007872047982006747,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72766&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,RHO GTPase cycle,R-HSA-9012999,Homo sapiens,1,460,0.028414355426524183,0.5665374398923555,0.5665374398923555,1,91,0.005685367987004873,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9012999&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Neutrophil degranulation,R-HSA-6798695,Homo sapiens,1,478,0.029526221508431653,0.5806946910908173,0.5806946910908173,1,10,0.0006247657128576784,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-6798695&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Neuronal System,R-HSA-112316,Homo sapiens,1,489,0.03020569522515288,0.5891254409714941,0.5891254409714941,1,221,0.013807322254154692,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-112316&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Diseases of signal transduction by growth factor receptors and second messengers,R-HSA-5663202,Homo sapiens,1,536,0.03310890110568905,0.623340172521416,0.623340172521416,2,516,0.032237910783456204,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5663202&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Metabolism of amino acids and derivatives,R-HSA-71291,Homo sapiens,1,661,0.040830193341157575,0.7014827170176201,0.7014827170176201,1,302,0.018867924528301886,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-71291&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Developmental Biology,R-HSA-1266738,Homo sapiens,3,2009,0.12409660880845018,0.7157403143358558,0.7157403143358558,4,992,0.061976758715481695,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1266738&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Signaling by Rho GTPases,R-HSA-194315,Homo sapiens,1,708,0.043733399221693746,0.7266049546843008,0.7266049546843008,1,203,0.01268274397101087,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-194315&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",R-HSA-9716542,Homo sapiens,1,724,0.04472172462783371,0.7346817421445557,0.7346817421445557,1,212,0.013245033112582781,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9716542&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Hemostasis,R-HSA-109582,Homo sapiens,1,821,0.050713447402557295,0.778933703878586,0.778933703878586,1,366,0.022866425090591027,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-109582&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Post-translational protein modification,R-HSA-597592,Homo sapiens,2,1679,0.10371239730681327,0.8180169961341595,0.8180169961341595,2,606,0.03786080219917531,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-597592&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Metabolism of proteins,R-HSA-392499,Homo sapiens,3,2429,0.15004015071962443,0.83171817709385,0.83171817709385,3,929,0.05804073472447832,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-392499&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Innate Immune System,R-HSA-168249,Homo sapiens,1,1387,0.08567545864475878,0.9255420752830559,0.9255420752830559,1,782,0.04885667874547045,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-168249&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Signal Transduction,R-HSA-162582,Homo sapiens,3,3056,0.18877015257273458,0.931071432296699,0.931071432296699,5,2588,0.16168936648756715,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-162582&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Gene expression (Transcription),R-HSA-74160,Homo sapiens,1,1920,0.1185990487367966,0.9742941521976495,0.9742941521976495,14,1138,0.0710983381232038,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-74160&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Infectious disease,R-HSA-5663205,Homo sapiens,1,1961,0.12113163259003026,0.9763521767871828,0.9763521767871828,1,1225,0.0765337998250656,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5663205&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Disease,R-HSA-1643685,Homo sapiens,2,3090,0.19087034406078202,0.9831385153357475,0.9831385153357475,3,2174,0.13582406597525928,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1643685&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Metabolism,R-HSA-1430728,Homo sapiens,2,3788,0.23398603990363828,0.9956682172624132,0.9956682172624132,3,2392,0.14944395851555667,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1430728&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Immune System,R-HSA-168256,Homo sapiens,1,2810,0.1735746494533325,0.9960289506021829,0.9960289506021829,1,1842,0.11508184430838436,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-168256&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
