gene_set,pathway_name,stId,species,entities_found,entities_total,entities_ratio,p_value,fdr,reactions_found,reactions_total,reactions_ratio,token,reactome_browser_url
expression,Metabolism of serotonin,R-HSA-380612,Homo sapiens,1,13,0.000803014392488727,0.07273295107738542,0.24794485247861053,1,2,0.00012495314257153568,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-380612&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Formation of intermediate mesoderm,R-HSA-9761174,Homo sapiens,1,13,0.000803014392488727,0.07273295107738542,0.24794485247861053,2,5,0.0003123828564288392,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9761174&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Enzymatic degradation of dopamine by COMT,R-HSA-379397,Homo sapiens,1,13,0.000803014392488727,0.07273295107738542,0.24794485247861053,1,4,0.00024990628514307136,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-379397&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Regulation of endogenous retroelements by KRAB-ZFP proteins,R-HSA-9843940,Homo sapiens,2,78,0.004818086354932361,0.07589078492323664,0.24794485247861053,7,7,0.00043733599900037484,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9843940&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,CHD1 and CHD2 subfamily,R-HSA-9943411,Homo sapiens,2,78,0.004818086354932361,0.07589078492323664,0.24794485247861053,5,5,0.0003123828564288392,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9943411&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,"CHD3, CHD4, CHD5 subfamily",R-HSA-9943965,Homo sapiens,2,78,0.004818086354932361,0.07589078492323664,0.24794485247861053,11,25,0.001561914282144196,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9943965&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,RHO GTPases activate PKNs,R-HSA-5625740,Homo sapiens,2,79,0.004879856692816109,0.07756505691509463,0.24794485247861053,8,20,0.0012495314257153568,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5625740&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,LGI-ADAM interactions,R-HSA-5682910,Homo sapiens,1,14,0.0008647847303724751,0.07810591196757544,0.24794485247861053,4,5,0.0003123828564288392,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5682910&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Synthesis of PIPs at the ER membrane,R-HSA-1483248,Homo sapiens,1,14,0.0008647847303724751,0.07810591196757544,0.24794485247861053,3,5,0.0003123828564288392,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1483248&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Bicarbonate transporters,R-HSA-425381,Homo sapiens,1,14,0.0008647847303724751,0.07810591196757544,0.24794485247861053,1,4,0.00024990628514307136,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-425381&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Nuclear Events (kinase and transcription factor activation),R-HSA-198725,Homo sapiens,2,80,0.004941627030699858,0.0792510018069622,0.24794485247861053,10,48,0.002998875421716856,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-198725&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,G2/M DNA damage checkpoint,R-HSA-69473,Homo sapiens,2,82,0.005065167706467354,0.08265716069241458,0.24794485247861053,2,12,0.000749718855429214,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-69473&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB,R-HSA-141333,Homo sapiens,1,15,0.0009265550682562234,0.08344806904951185,0.24794485247861053,2,5,0.0003123828564288392,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-141333&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Gene Silencing by RNA,R-HSA-211000,Homo sapiens,2,85,0.005250478720118599,0.08784930621980791,0.24794485247861053,1,40,0.0024990628514307135,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-211000&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Scavenging by Class F Receptors,R-HSA-3000484,Homo sapiens,1,16,0.0009883254061399717,0.08875959703682346,0.24794485247861053,2,2,0.00012495314257153568,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-3000484&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Z-decay: degradation of maternal mRNAs by zygotically expressed factors,R-HSA-9820865,Homo sapiens,1,16,0.0009883254061399717,0.08875959703682346,0.24794485247861053,2,4,0.00024990628514307136,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9820865&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Serotonin clearance from the synaptic cleft,R-HSA-380615,Homo sapiens,1,16,0.0009883254061399717,0.08875959703682346,0.24794485247861053,1,4,0.00024990628514307136,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-380615&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Developmental Lineage of Pancreatic Acinar Cells,R-HSA-9925561,Homo sapiens,2,87,0.0053740193958860955,0.09136389687780722,0.24794485247861053,1,3,0.0001874297138573035,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9925561&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,rRNA modification in the mitochondrion,R-HSA-6793080,Homo sapiens,1,17,0.0010500957440237198,0.09404066966290636,0.24794485247861053,1,6,0.000374859427714607,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-6793080&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Processing of DNA double-strand break ends,R-HSA-5693607,Homo sapiens,2,89,0.005497560071653592,0.09491936214294361,0.24794485247861053,2,17,0.0010621017118580532,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5693607&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Senescence-Associated Secretory Phenotype (SASP),R-HSA-2559582,Homo sapiens,2,90,0.00555933040953734,0.09671198808634507,0.24794485247861053,2,22,0.0013744845682868924,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-2559582&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Hydrolysis of LPC,R-HSA-1483115,Homo sapiens,1,18,0.001111866081907468,0.09929145968639064,0.24794485247861053,2,6,0.000374859427714607,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1483115&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,NRIF signals cell death from the nucleus,R-HSA-205043,Homo sapiens,1,18,0.001111866081907468,0.09929145968639064,0.24794485247861053,1,7,0.00043733599900037484,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-205043&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Ub-specific processing proteases,R-HSA-5689880,Homo sapiens,3,192,0.011859904873679659,0.10150618371914766,0.24794485247861053,3,40,0.0024990628514307135,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5689880&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Regulation of Expression and Function of Type I Classical Cadherins,R-HSA-9764274,Homo sapiens,3,192,0.011859904873679659,0.10150618371914766,0.24794485247861053,5,92,0.005747844558290641,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9764274&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Regulation of CDH1 Expression and Function,R-HSA-9764265,Homo sapiens,3,192,0.011859904873679659,0.10150618371914766,0.24794485247861053,5,92,0.005747844558290641,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9764265&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Meiosis,R-HSA-1500620,Homo sapiens,2,93,0.005744641423188585,0.10214739178597698,0.24794485247861053,8,16,0.0009996251405722854,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1500620&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Protein-protein interactions at synapses,R-HSA-6794362,Homo sapiens,2,93,0.005744641423188585,0.10214739178597698,0.24794485247861053,3,33,0.002061726852430339,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-6794362&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Dopamine clearance from the synaptic cleft,R-HSA-379401,Homo sapiens,1,19,0.0011736364197912164,0.10451213889648436,0.24794485247861053,3,9,0.0005622891415719105,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-379401&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
